# τ	Fs	F	Δζ	ΔG	Δr²
0.0	1.0	1.0	3588.523558704773	403.9604282025458	0.0
3.125e-7	0.9999838611727643	0.9999949924699765	3586.775551048089	403.76447956306515	3.125e-7
6.25e-7	0.9999677277238785	0.9999899865529988	3585.029008293117	403.5687013965012	6.248247791231102e-7
9.375000000000001e-7	0.9999516047644528	0.9999849838349705	3583.2840360202886	403.37310188756686	9.367993854438516e-7
1.25e-6	0.9999354922843056	0.9999799843128043	3581.5406325460467	403.17768084226185	1.248424284019137e-6
1.5625e-6	0.9999193902716459	0.9999749879829137	3579.798796165261	402.9824380659201	1.5597000373972844e-6
1.8750000000000003e-6	0.9999032987146976	0.9999699948417161	3578.058525174859	402.78737336411115	1.8706272072064406e-6
2.1875000000000002e-6	0.9998872176016999	0.9999650048856341	3576.319817873842	402.59248654263934	2.1812063541010798e-6
2.5e-6	0.9998711469209071	0.9999600181110948	3574.58267256328	402.39777740754374	2.491438037763708e-6
2.8125e-6	0.9998550866605892	0.9999550345145299	3572.8470875463	402.2032457650983	2.8013228169065984e-6
3.125e-6	0.9998390368090313	0.9999500540923757	3571.1130611280946	402.00889142181046	3.110861249273521e-6
3.4375e-6	0.9998229973545338	0.9999450768410731	3569.3805916159154	401.8147141844218	3.420053891641472e-6
3.7500000000000005e-6	0.9998069682854125	0.999940102757068	3567.6496773190743	401.6207138599076	3.728901299822396e-6
4.0625000000000005e-6	0.999790949589998	0.9999351318368103	3565.9203165489293	401.42689025547605	4.037404028664909e-6
4.3750000000000005e-6	0.9997749412566367	0.9999301640767551	3564.192507618897	401.2332431785685	4.345562632056018e-6
4.6875000000000004e-6	0.9997589432736896	0.9999251994733619	3562.4662488444296	401.0397724368587	4.653377662922832e-6
5.0e-6	0.9997429556295334	0.9999202380230945	3560.741538543042	400.8464778382528	4.960849673234279e-6
5.3125e-6	0.9997269850941484	0.9999152818086229	3559.0187402777397	400.65339666916145	5.267751740216222e-6
5.625e-6	0.9997110271233156	0.9999103294320965	3557.2976080891845	400.4605036721636	5.574236654783669e-6
5.9375e-6	0.9996950801942752	0.9999053804251258	3555.578058887981	400.2677903028372	5.8803557305057615e-6
6.25e-6	0.9996791437916472	0.999900434629211	3553.8600638676967	400.0752535865106	6.186126441875461e-6
6.5625e-6	0.9996632177359305	0.9998954919891734	3552.1436123147923	399.8828924047813	6.491554978841589e-6
6.875e-6	0.9996473019596148	0.9998905524842846	3550.4286995470898	399.69070625800117	6.796643767802023e-6
7.1875e-6	0.9996313964325407	0.9998856161053075	3548.71532289392	399.49869485287496	7.101393979541151e-6
7.500000000000001e-6	0.9996155011370115	0.9998806828468361	3547.003480356363	399.3068579650272	7.40580636552311e-6
7.8125e-6	0.9995996160594939	0.999875752704747	3545.293170160707	399.11519539320244	7.709881536761682e-6
8.125000000000001e-6	0.999583741187854	0.9998708256753467	3543.584390609664	398.9237069440029	8.013620056812841e-6
8.4375e-6	0.9995678765104345	0.9998659017550877	3541.8771400327296	398.7323924268019	8.317022472784992e-6
8.750000000000001e-6	0.9995520220157461	0.9998609809404742	3540.171416769693	398.5412516520472	8.620089325680677e-6
9.0625e-6	0.9995361776923656	0.9998560632280317	3538.4672191650857	398.35028443069837	8.922821153846214e-6
9.375000000000001e-6	0.9995203435289014	0.999851148614294	3536.76454556638	398.1594905740356	9.225218494123138e-6
9.6875e-6	0.9995045195139837	0.9998462370958023	3535.063394323335	397.9688698935987	9.527281882233222e-6
1.0e-5	0.9994887056362581	0.999841328669103	3533.363763787831	397.7784222011648	9.829011852907988e-6
1.0625e-5	0.9994571082319983	0.9998315210727095	3529.9690574515153	397.39804495056563	1.0431474383973253e-5
1.125e-5	0.9994255512356829	0.9998217258006422	3526.5804139535057	397.0183573733907	1.1032609870673206e-5
1.1875e-5	0.9993940345603828	0.999811942826455	3523.1978203610447	396.6393579894884	1.163242239868413e-5
1.25e-5	0.9993625581171609	0.9998021721230911	3519.8212636529797	396.2610453106839	1.2230916144853304e-5
1.3125e-5	0.9993311218165659	0.9997924136633363	3516.4507307997296	395.8834178485206	1.2828095306669396e-5
1.375e-5	0.9992997255691314	0.9997826674199727	3513.0862087899686	395.5064741168423	1.3423964078871612e-5
