# τ	Fs	F	Δζ	ΔG	Δr²
0.0	1.0	1.0	3588.581446942965	403.98866325423285	0.0
3.125e-7	0.9999838611727643	0.9999949934076365	3586.8334380050214	403.79271459647	3.125e-7
6.25e-7	0.9999677277239611	0.9999899884280377	3585.0868939709258	403.59693641171833	6.248247762965361e-7
9.375000000000001e-7	0.999951604764783	0.9999849866468357	3583.3419204232086	403.40133688481006	9.367993741408499e-7
1.25e-6	0.9999354922850483	0.9999799880609441	3581.5985156783095	403.2059158217443	1.2484242585994828e-6
1.5625e-6	0.9999193902729658	0.9999749926667765	3579.856678031083	403.010673027855	1.5596999922335334e-6
1.8750000000000003e-6	0.9999032987167592	0.9999700004607514	3578.11640577846	402.8156083087108	1.8706271366839036e-6
2.1875000000000002e-6	0.9998872176046673	0.9999650114392917	3576.3776972194264	402.6207214701161	2.1812062526177943e-6
2.5e-6	0.9998711469249444	0.9999600255988251	3574.640550655041	402.42601231810954	2.491437899730411e-6
2.8125e-6	0.9998550866658602	0.9999550429357841	3572.904964388435	402.23148065896453	2.8013226367466974e-6
3.125e-6	0.9998390368156996	0.9999500634466053	3571.170936724788	402.03712629918834	3.1108610214230676e-6
3.4375e-6	0.9998229973627628	0.9999450871277307	3569.438465971348	401.8429490455222	3.420053610549132e-6
3.7500000000000005e-6	0.9998069682953653	0.9999401139756061	3567.7075504374093	401.6489487049408	3.728900959949423e-6
4.0625000000000005e-6	0.9997909496018377	0.9999351439866827	3565.9781884343315	401.4551250846521	4.037403624485117e-6
4.3750000000000005e-6	0.9997749412705258	0.999930177157416	3564.2503782755216	401.26147799209707	4.345562158055751e-6
4.6875000000000004e-6	0.9997589432897908	0.9999252134842657	3562.5241182764244	401.0680072349491	4.653377113600941e-6
5.0e-6	0.9997429556480089	0.9999202529636968	3560.799406754543	400.87471262111416	4.960849043102089e-6
5.3125e-6	0.9997269851152679	0.9999152976780208	3559.076607275631	400.68163143715486	5.267751020166647e-6
5.625e-6	0.9997110271472773	0.999910346229628	3557.3554738785	400.488738425548	5.574235838158129e-6
5.9375e-6	0.9996950802212521	0.9999053981502091	3555.6359234731353	400.2960250418369	5.8803548114706515e-6
6.25e-6	0.9996791438218043	0.9999004532812908	3553.917927252897	400.10348831133854	6.186125414880559e-6
6.5625e-6	0.9996632177694292	0.9998955115677047	3552.20147450416	399.9111271156459	6.491553838439371e-6
6.875e-6	0.999647301996617	0.9998905729887261	3550.4865605447253	399.71894095510964	6.7966425085873715e-6
7.1875e-6	0.9996313964732069	0.9998856375351188	3548.7731827039056	399.52692953643356	7.101392596131219e-6
7.500000000000001e-6	0.9996155011815019	0.9998807052014784	3547.0613389827704	399.3350926352416	7.405804852550596e-6
7.8125e-6	0.9995996161079684	0.9998757759836813	3545.3510276076013	399.14343005027814	7.709879888872558e-6
8.125000000000001e-6	0.9995837412404727	0.999870849878035	3543.6422468810993	398.95194158814485	8.013618268665583e-6
8.4375e-6	0.9995678765673565	0.999865926880993	3541.9349951327586	398.7606270582145	8.317020539050297e-6
8.750000000000001e-6	0.9995520220771299	0.9998610069890599	3540.229270702355	398.569486270935	8.620087241041365e-6
9.0625e-6	0.9995361777583701	0.9998560901987615	3538.5250719344226	398.3785190372649	8.922818912997184e-6
9.375000000000001e-6	0.9995203435996862	0.9998511765066329	3536.8223971764105	398.1877251684847	9.225216091771303e-6
9.6875e-6	0.9995045195897071	0.9998462659092157	3535.121244778093	397.99710447613353	9.5272793130975e-6
1.0e-5	0.9994887057170795	0.9998413584030565	3533.421613091322	397.8066567719881	9.829009111719258e-6
1.0625e-5	0.9994571083234887	0.9998315526461432	3530.0269044644797	397.42627949857297	1.043147128293476e-5
1.125e-5	0.9994255513384741	0.9998217592114259	3526.6382586919194	397.0465918993892	1.103260638885665e-5
1.1875e-5	0.9993940346751043	0.9998119780724632	3523.2556628408197	396.66759249428236	1.1632418515252452e-5
1.25e-5	0.9993625582444416	0.9998022092022032	3519.87910388997	396.2892797950749	1.2230911839062677e-5
1.3125e-5	0.9993311219570328	0.9997924525734367	3516.5085688097492	395.9116523133076	1.2828090557869575e-5
1.375e-5	0.9992997257234083	0.9997827081589501	3513.144044588759	395.53470856282127	1.3423958866505798e-5
