# τ	Fs	F	Δζ	ΔG	Δr²
0.0	1.0	1.0	1273.810707162936	127.34669211773586	0.0
3.125e-7	0.9999838611727643	0.9999886253200369	1273.1929409675806	127.28806283201338	3.125e-7
6.25e-7	0.9999677244226763	0.9999772520498614	1272.5756989033957	127.2294812659255	6.249378022115643e-7
9.375000000000001e-7	0.999951591564393	0.9999658814684612	1271.9589906186434	127.1709482687389	9.372512815543949e-7
1.25e-6	0.999935462595419	0.9999545135741034	1271.3428155589731	127.11246379229335	1.2494405354177812e-6
1.5625e-6	0.9999193375130574	0.999943148364913	1270.7271731701314	127.05402778844838	1.561505673460448e-6
1.8750000000000003e-6	0.9999032163146135	0.9999317858390169	1270.1120628984954	126.99564020911569	1.8734468052238869e-6
2.1875000000000002e-6	0.9998870989973956	0.9999204259945434	1269.4974841910785	126.93730100625963	2.1852640401300328e-6
2.5e-6	0.9998709855587142	0.9999090688296232	1268.8834364955233	126.87901013189682	2.496957487481408e-6
2.8125e-6	0.9998548759958827	0.999897714342388	1268.2699192601044	126.82076753809608	2.8085272564612646e-6
3.125e-6	0.9998387703062169	0.9998863625309722	1267.6569319337284	126.76257317697842	3.119973456133729e-6
3.4375e-6	0.9998226684870353	0.9998750133935114	1267.0444739659322	126.70442700071709	3.4312961954439443e-6
3.7500000000000005e-6	0.9998065705356587	0.999863666928143	1266.4325448068782	126.64632896153738	3.742495583218211e-6
4.0625000000000005e-6	0.9997904764494108	0.9998523231330064	1265.8211439073586	126.58827901171676	4.0535717281641325e-6
4.3750000000000005e-6	0.9997743862256178	0.9998409820062429	1265.2102707187964	126.53027710358442	4.364524738870757e-6
4.6875000000000004e-6	0.9997582998616084	0.9998296435459952	1264.5999246932377	126.47232318952162	4.675354723808717e-6
5.0e-6	0.9997422173547138	0.9998183077504083	1263.990105283354	126.41441722196133	4.9860617913303755e-6
5.3125e-6	0.999726141181619	0.9998069763472317	1263.380909680932	126.35656800405629	5.296564334550956e-6
5.625e-6	0.9997100696844775	0.9997956481799598	1262.772271975913	126.29876957008713	5.606917039119196e-6
5.9375e-6	0.9996940023088587	0.9997843228618293	1262.1641698416981	126.24101990049122	5.917138207815776e-6
6.25e-6	0.9996779388681681	0.99977300026268	1261.5565954755732	126.18331829074327	6.227234014109491e-6
6.5625e-6	0.9996618792984373	0.9997616803378927	1260.9495459150894	126.12566447457041	6.5372065877499944e-6
6.875e-6	0.9996458235765755	0.9997503630713673	1260.343019811147	126.06805833177587	6.847056710323479e-6
7.1875e-6	0.9996297716931218	0.9997390484565098	1259.737016352684	126.01049979087497	7.1567847138907e-6
7.500000000000001e-6	0.9996137236431608	0.9997277364898978	1259.1315349083402	125.9529887966499	7.466390780572854e-6
7.8125e-6	0.999597679423294	0.9997164271691665	1258.5265749070518	125.89552529933752	7.775875042426906e-6
8.125000000000001e-6	0.9995816390306298	0.9997051204923046	1257.9221357982603	125.83810925102678	8.085237614741886e-6
8.4375e-6	0.9995656024624473	0.9996938164574208	1257.3182170386528	125.78074060445762	8.394478607139205e-6
