# t	global_u	local_u	bI	η	τs	τc	γI	Λ	∂Λ	idx
0.0	0.0	0.0	7.002398073616265	1.6684745123409386	0.06912	0.1024	0.0	3.6054621206638545e-15	-8.599974499823846e-13	0.0
59.98	8.423096550475806	8.423096550475806	7.121037434602859	1.6867254082933274	0.06912	0.1024	0.0	-1.5261503330901372e-10	2.2023360055709897e-11	1.0
119.96	8.278398778276332	16.701495328752138	7.245513384684715	1.7060008496660704	0.07168000000000001	0.10752	0.0	-1.6435502733585817e-10	2.2333922496004208e-11	2.0
179.94	8.131659828986425	24.833155157738563	7.376269897832122	1.7263864626981373	0.07168000000000001	0.10752	0.0	-1.7748132121702283e-10	2.5342639250194307e-11	3.0
239.92	7.982834056694895	32.81598921443346	7.5137966516961265	1.7479773919442119	0.07424	0.10752	0.0	-1.9222341128973378e-10	2.580421601849804e-11	4.0
299.9	7.831874903680866	40.64786411811432	7.658635142791183	1.7708796288564959	0.07424	0.11264	0.0	-2.0884902988294588e-10	2.8544977557620138e-11	5.0
359.88	7.678734791085951	48.326598909200264	7.811385818292403	1.795211570071162	0.07424	0.11264	0.0	-2.2766701267530113e-10	3.1622866171398754e-11	6.0
419.85999999999996	7.523365367638105	55.849964276838364	7.972716031953396	1.8211058382590644	0.07680000000000001	0.11776	0.0	-2.490416207336904e-10	3.43876668669454e-11	7.0
479.84	7.365717389128726	63.21568166596708	8.14336975929993	1.8487114334847272	0.07936	0.11776	0.0	-2.734217915336519e-10	3.7135185487233744e-11	8.0
539.8199999999999	7.205740755535706	70.42142242150278	8.32417885824917	1.878196281656408	0.07936	0.12288000000000002	0.0	-3.0134841360635677e-10	4.0662160822365495e-11	9.0
599.8	7.043384648761627	77.46480707026438	8.516076263222715	1.9097502574811198	0.08192	0.12288000000000002	0.0	-3.3348161792597934e-10	4.381324968937776e-11	10.0
659.78	6.87859742540058	84.34340449566496	8.720111956537814	1.9435888105351045	0.08192	0.128	0.0	-3.706315584231041e-10	4.912320546843141e-11	11.0
719.76	6.711326950718093	91.05473144638303	8.937471466732388	1.9799572954831572	0.08192	0.128	0.0	-4.137931865135739e-10	5.4336913459169895e-11	12.0
779.74	6.541520462884242	97.59625190926724	9.169498690600049	2.0191362231875014	0.08704	0.13312000000000002	0.0	-4.642004488421803e-10	6.076894268301666e-11	13.0
839.7199999999999	6.369124838233968	103.96537674750122	9.417722875461136	2.061447620435824	0.08704	0.13824	0.0	-5.233973442307226e-10	6.767528044093454e-11	14.0
899.6999999999999	6.1940866776931935	110.15946342519445	9.683891631979685	2.1072627995506394	0.09216	0.13824	0.0	-5.93321495188161e-10	7.46196236854603e-11	15.0
959.68	6.016352606457541	116.175816031652	9.970010918152184	2.157011900946281	0.09216	0.14336000000000002	0.0	-6.764411003012266e-10	8.426726759956967e-11	16.0
1019.66	5.835869461621968	122.01168549327397	10.278394391525103	2.2111957017836756	0.09728	0.14848	0.0	-7.758884754671648e-10	9.609207168095431e-11	17.0
1079.6399999999999	5.652584658335041	127.664270151609	10.611724215842786	2.2704003278359535	0.09728	0.15360000000000001	0.0	-8.957006737445786e-10	1.0906092421430178e-10	18.0
1139.62	5.466446589880605	133.13071674148966	10.973126873378142	2.335315711565032	0.1024	0.15872	0.0	-1.0411223462867682e-9	1.244737697566998e-10	19.0
1199.6	5.277405300318144	138.40812204180787	11.366267980395723	2.406758953018932	0.1024	0.16384	0.0	-1.219023644274935e-9	1.439396542712838e-10	20.0
1259.58	5.085413027017329	143.49353506882528	11.795472890598518	2.4857041513902387	0.10752	0.16384	0.0	-1.4384823237691926e-9	1.6669352236260811e-10	21.0
1319.56	4.890425115309731	148.38396018413505	12.265880358198661	2.5733208544408024	0.11264	0.17408	0.0	-1.7116371649638847e-9	1.9445404106583806e-10	22.0
1379.54	4.6924012423341335	153.0763614264691	12.783640591456008	2.6710240706035666	0.11776	0.17408	0.0	-2.0548868288442147e-9	2.2838395290882086e-10	23.0
1439.52	4.491306792367971	157.567668218837	13.356173952972963	2.780540140088924	0.11776	0.18432	0.0	-2.4906286849927646e-9	2.7002364147006585e-10	24.0
1499.5	4.287114892956079	161.85478311179313	13.992511483313345	2.903994403971523	0.12288000000000002	0.19456	0.0	-3.049865143309103e-9	3.2255522648485997e-10	25.0
1559.48	4.079808646334824	165.934591758128	14.703750977246806	3.0440295513687294	0.13312000000000002	0.2048	0.0	-3.776032578772624e-9	3.8827059625420744e-10	26.0
1619.4599999999998	3.8693845908035023	169.80397634893149	15.503672908658825	3.2039674371954288	0.13824	0.21504	0.0	-4.730885986563265e-9	4.721685031405271e-10	27.0
1679.4399999999998	3.65585670039761	173.4598330493291	16.409589059930216	3.388034063652514	0.14336000000000002	0.22528	0.0	-6.003507711279583e-9	5.790118326602085e-10	28.0
1739.4199999999998	3.4392619629638665	176.89909501229303	17.44352797672967	3.601677511725988	0.15360000000000001	0.23552	0.0	-7.724496620865179e-9	7.182370014542632e-10	29.0
1799.3999999999999	3.219667684303231	180.1187626965963	18.633923620639713	3.8520259220174067	0.16384	0.256	0.0	-1.0088585076613462e-8	9.015372879530106e-10	30.0
1859.3799999999999	2.9971811937602464	183.1159438903565	20.01807076918876	4.148561249706666	0.17408	0.26624000000000003	0.0	-1.3391513840570692e-8	1.1442123957275245e-9	31.0
1919.36	2.7719628193574977	185.887906709714	21.64577919748242	4.504134080434746	0.18432	0.28672000000000003	0.0	-1.809125698125405e-8	1.4701384486075878e-9	32.0
1979.34	2.54424369818087	188.43215040789477	23.584953462404226	4.936533334936705	0.19456	0.31744	0.0	-2.49121540903277e-8	1.913725146197755e-9	33.0
2039.32	2.314349641458946	190.74650004935364	25.930377078359825	5.470989248740547	0.21504	0.32768	0.0	-3.502584231160941e-8	2.524511893668038e-9	34.0
2099.2999999999997	2.0827343358817996	192.82923438523545	28.81801588689427	6.144305394011616	0.23552	0.36864	0.0	-5.037383349683032e-8	3.3771149706468682e-9	35.0
2159.2799999999997	1.8500253763041088	194.67925976153953	32.449261442104294	7.011961774738345	0.26624000000000003	0.4096	0.0	-7.425812571752577e-8	4.579099556541879e-9	36.0
2219.2599999999998	1.6170893715504968	196.29634913309008	37.13398869788953	8.16091846503363	0.30720000000000003	0.47104	0.0	-1.1245302357686428e-7	6.290508487689424e-9	37.0
2279.24	1.3851250522344218	197.6814741853246	43.371440268966154	9.734042296122295	0.34816	0.5324800000000001	0.0	-1.7536241596764867e-7	8.742341649816245e-9	38.0
