# k	S
0.11780972450961723	0.026851057853147568
0.35342917352885167	0.024565168536490687
0.5890486225480861	0.021153639532543227
0.8246680715673206	0.017893377409670806
1.060287520586555	0.01541262994943701
1.2959069696057894	0.013752462131525724
1.531526418625024	0.012733137288491604
1.7671458676442584	0.012177793585666112
2.002765316663493	0.011969023680358262
2.2383847656827274	0.012040774422351179
2.474004214701962	0.012362197624916376
2.7096236637211963	0.012927171163258882
2.945243112740431	0.013749460256085021
3.1808625617596653	0.014861865445208051
3.4164820107789	0.016318513441910418
3.6521014597981343	0.018200335791564784
3.8877209088173683	0.020624600507233592
4.123340357836603	0.023760357469254593
4.358959806855838	0.027853179458895004
4.594579255875072	0.03326518107428015
4.830198704894307	0.04054098692562452
5.065818153913541	0.050519049512710426
5.301437602932776	0.06452433044513449
5.53705705195201	0.084710370701342
5.772676500971244	0.11468008567189286
6.008295949990479	0.16062646392035268
6.243915399009713	0.23340673576102483
6.479534848028948	0.35207965880673664
6.715154297048182	0.5487950334337026
6.950773746067417	0.8710503192117016
7.186393195086651	1.3651712359365933
7.422012644105886	2.0080337158141375
7.65763209312512	2.596984709437173
7.8932515421443545	2.8041958259419073
8.12887099116359	2.53141862548884
8.364490440182824	2.0209515608248765
8.600109889202058	1.5306275925199742
8.835729338221292	1.1586915694265119
9.071348787240527	0.902116227829823
9.306968236259761	0.7307209861138027
9.542587685278995	0.6170791352937349
9.77820713429823	0.5421627867457346
10.013826583317464	0.49389238432085264
10.2494460323367	0.46485383937796615
10.485065481355933	0.45060380299886127
10.720684930375167	0.4486048997653265
10.956304379394401	0.4575933240418466
11.191923828413637	0.47720840406889514
11.427543277432871	0.5077687807844958
11.663162726452105	0.5501154889312438
11.89878217547134	0.6054562262145308
12.134401624490575	0.6751428277498802
12.37002107350981	0.7603033949184549
12.605640522529043	0.8612469544861424
12.841259971548277	0.9765922281942815
13.076879420567513	1.1021901591193684
13.312498869586747	1.2301517961097777
13.548118318605981	1.3486149928076654
13.783737767625215	1.4430505408874
14.01935721664445	1.4995119119223395
14.254976665663685	1.5090671739251724
14.49059611468292	1.4713269350412097
14.726215563702153	1.3948590587629521
14.961835012721387	1.2940392447794453
15.197454461740623	1.1842108543690264
15.433073910759857	1.0777782489486154
15.668693359779091	0.982611090458047
15.904312808798325	0.9024340400861545
16.13993225781756	0.8381127057938628
16.375551706836795	0.7889517069040798
16.61117115585603	0.7536266875052929
16.846790604875263	0.7307254458052027
17.0824100538945	0.7190058631956158
17.31802950291373	0.7174837970632696
17.553648951932967	0.7254290413797532
17.789268400952203	0.742312538768958
18.024887849971435	0.767724052646692
18.26050729899067	0.8012659229388339
18.496126748009903	0.842422812624767
18.73174619702914	0.8904080828032578
18.967365646048375	0.943994537144583
19.202985095067607	1.0013510216260129
19.438604544086843	1.0599254393269604
19.67422399310608	1.1164336556497003
19.90984344212531	1.1670208993607467
20.145462891144547	1.2076414971154605
20.38108234016378	1.2346422807489528
20.616701789183015	1.2454425138086325
20.85232123820225	1.239117413914549
21.087940687221483	1.2166723884958006
21.32356013624072	1.1808802690157383
21.55917958525995	1.1357194212261104
21.794799034279187	1.0856078273637324
22.030418483298423	1.0346854411448267
22.266037932317655	0.9863317106868346
22.50165738133689	0.9429750755184094
22.737276830356127	0.9061389431109516
22.97289627937536	0.8766196867152898
23.208515728394595	0.8547008505604747
23.444135177413827	0.8403430182954944
23.679754626433063	0.8333237009276712
23.9153740754523	0.833324315887765
24.15099352447153	0.8399717390195519
24.386612973490767	0.8528444693271339
24.62223242251	0.8714525878254693
24.857851871529235	0.8951993338710935
25.09347132054847	0.9233317644765737
25.329090769567703	0.9548891431649633
25.56471021858694	0.9886602730662903
25.800329667606174	1.0231641084600804
26.035949116625407	1.0566700290054571
26.271568565644642	1.087272816510033
26.507188014663875	1.1130302166752084
26.74280746368311	1.1321568268486377
26.978426912702346	1.1432487673174114
27.21404636172158	1.1454951159426743
27.449665810740814	1.1388233205142306
27.68528525976005	1.1239344573396244
27.920904708779283	1.1022112189636548
28.15652415779852	1.0755180925428576
28.39214360681775	1.0459439924235265
28.627763055836986	1.0155492685121255
28.863382504856222	0.9861681189711873
29.099001953875455	0.9592918577662051
29.33462140289469	0.9360313578863642
29.570240851913923	0.917138648287783
29.80586030093316	0.9030613633402276
30.041479749952394	0.8940067960967288
30.277099198971626	0.8899996923993696
30.512718647990862	0.8909255272997785
30.748338097010098	0.8965567780845769
30.98395754602933	0.9065633269311366
31.219576995048566	0.9205101521055197
31.4551964440678	0.9378466496725226
31.690815893087034	0.9578928326070979
31.92643534210627	0.9798285220529739
32.162054791125506	1.002692370824339
32.39767424014474	1.025397723933156
32.63329368916397	1.0467712953691386
32.86891313818321	1.0656177971866698
33.10453258720244	1.0808087175593297
33.340152036221674	1.0913868867961842
33.57577148524091	1.096671792671826
33.811390934260146	1.0963461588595227
34.04701038327938	1.0905044970455038
34.28262983229861	1.0796504242506106
34.51824928131785	1.0646405024086438
34.75386873033708	1.0465848813422445
34.989488179356314	1.0267247192522957
35.225107628375554	1.0063098379570903
35.460727077394786	0.9864966222602272
35.69634652641402	0.9682778983913343
35.93196597543326	0.9524470163014664
36.16758542445249	0.939590826610279
36.40320487347172	0.9301022827162646
36.638824322490954	0.9242028831496945
36.874443771510194	0.9219669392621082
37.110063220529426	0.9233423706315953
37.34568266954866	0.9281654224111204
37.5813021185679	0.9361688987336322
37.81692156758713	0.9469851331163015
38.05254101660636	0.9601460739412997
38.2881604656256	0.9750836694753349
38.523779914644834	0.9911342267100254
38.759399363664066	1.0075505066251695
38.995018812683305	1.023524823904031
39.23063826170254	1.038225139576518
39.46625771072177	1.050843970191743
39.701877159741	1.0606570316550998
39.93749660876024	1.0670853859762233
40.173116057779474	1.069752299833459
40.408735506798706	1.0685250305983058
40.644354955817946	1.063533071720744
40.87997440483718	1.0551581129048118
41.11559385385641	1.0439963254503386
41.35121330287565	1.0307990738986579
41.58683275189488	1.0164021109036065
41.822452200914114	1.0016545816979445
42.05807164993335	0.9873575895431653
42.293691098952586	0.9742184831692645
42.52931054797182	0.9628227830064269
42.76492999699106	0.9536220445061372
43.00054944601029	0.9469337190124028
43.23616889502952	0.9429483406460426
43.471788344048754	0.9417398128213312
43.70740779306799	0.943275688012022
43.943027242087226	0.9474256788741664
44.17864669110646	0.9539679131723778
44.4142661401257	0.9625935077726697
44.64988558914493	0.9729108427579755
44.88550503816416	0.9844514504905035
45.1211244871834	0.9966796660048807
45.35674393620263	1.009008054035383
45.592363385221866	1.020820060536102
45.827982834241105	1.0315002901961985
46.06360228326034	1.0404713348657073
46.29922173227957	1.0472343642109778
46.5348411812988	1.0514090921334738
46.77046063031804	1.052767709642415
47.00608007933727	1.0512573616002672
