# t	global_u	local_u	bI	η	τs	τc	γI	Λ	∂Λ	idx
0.0	0.0	0.0	7.002398073616265	1.6684745123409386	0.06912	0.1024	0.0	3.6054621206638545e-15	-8.599974499823846e-13	0.0
0.009996666666666666	0.00142087740199171	0.00142087740199171	7.070889231887733	1.676621638455153	0.06912	0.1024	0.0	-0.03131860093745265	2.199347540359509	1.0
0.01999333333333333	0.0014040098638084936	0.0028248872658002033	7.175852419201196	1.6894007944871396	0.06912	0.1024	0.0	-0.04949683785739613	3.385043723632842	2.0
0.029989999999999996	0.0013814136458133368	0.0042063009116135395	7.307412189419289	1.705773279665297	0.07168000000000001	0.10752	0.0	-0.06105503954387419	4.168258512373012	3.0
0.03998666666666666	0.0013549946806828417	0.00556129559229638	7.461157929945529	1.7252886916340573	0.07168000000000001	0.10752	0.0	-0.06912135505417151	4.7563814792547285	4.0
0.04998333333333333	0.0013257983922424109	0.006887093984538791	7.635267496661141	1.7477789700010589	0.07424	0.11264	0.0	-0.0754179463445096	5.251926950474222	5.0
0.05997999999999999	0.0012944394964549725	0.008181533480993763	7.829403701144321	1.773244966756045	0.07680000000000001	0.11264	0.0	-0.0809658670025827	5.711434490546193	6.0
0.06997666666666666	0.001261294910266185	0.009442828391259948	8.044202443790631	1.801805415610587	0.07680000000000001	0.11776	0.0	-0.08642025002986121	6.168865744297333	7.0
0.07997333333333333	0.0012266039055433792	0.01066943229680333	8.281028878771682	1.8336739211919564	0.07936	0.11776	0.0	-0.09224591792236402	6.646834995639831	8.0
0.08997	0.0011905233703612076	0.011859955667164536	8.541875411403872	1.8691511028167325	0.08192	0.12288000000000002	0.0	-0.09881506167108879	7.162471414903123	9.0
0.09996666666666666	0.0011531594740861507	0.013013115141250687	8.829346555968305	1.9086264474683552	0.08192	0.128	0.0	-0.10646572817127006	7.730632595659307	10.0
0.10996333333333333	0.00111458629771409	0.014127701438964775	9.14670512367561	1.9525876397429025	0.08704	0.13312000000000002	0.0	-0.11554122866894237	8.365773458250136	11.0
0.11995999999999998	0.0010748570290239098	0.015202558467988686	9.497972007443911	2.0016369093277646	0.08704	0.13824	0.0	-0.12642152913988963	9.083131778651868	12.0
0.12995666666666666	0.0010340108148324013	0.016236569282821085	9.888081068843867	2.056515143495398	0.09216	0.14336000000000002	0.0	-0.13955332609209625	9.899563523493844	13.0
0.13995333333333332	0.0009920770224376787	0.017228646305258766	10.323100360347945	2.118135622248868	0.09728	0.14848	0.0	-0.15548370575986764	10.834182739852134	14.0
0.14995	0.0009490779076186977	0.018177724212877465	10.810540584374031	2.1876306082648487	0.1024	0.15360000000000001	0.0	-0.17490202781424766	11.9088560163968	15.0
0.15994666666666665	0.0009050302220262767	0.019082754434903735	11.359783363785494	2.266415817864847	0.10752	0.16384	0.0	-0.19869560880739026	13.148527592166548	16.0
0.1699433333333333	0.0008599461404123956	0.01994270057531613	11.982684469524363	2.3562807757908466	0.11264	0.17408	0.0	-0.22802698284784623	14.581272996764161	17.0
0.17994	0.0008138336159049899	0.020756534191221115	12.694435010409126	2.4595175198456123	0.11776	0.17408	0.0	-0.2644445865180829	16.237892410091376	18.0
0.18993666666666664	0.0007666963456998553	0.02152323053692097	13.514817566175637	2.579107869646812	0.12288000000000002	0.19456	0.0	-0.3100458934655707	18.150728616586925	19.0
0.19993333333333332	0.0007185333197189912	0.022241763856639965	14.470085590794747	2.7190029078879103	0.13312000000000002	0.2048	0.0	-0.3677250621768489	20.351236476912355	20.0
0.20992999999999998	0.0006693379815623569	0.022911101838202323	15.595856397119551	2.8845524037237853	0.14336000000000002	0.21504	0.0	-0.44156179030558695	22.86566820931368	21.0
0.21992666666666666	0.0006190969633475934	0.023530198801549912	16.941720101238296	3.0831878430018618	0.15360000000000001	0.23552	0.0	-0.53745750012945	25.708213499254175	22.0
0.2299233333333333	0.0005677883473050708	0.02409798714885498	18.578883741645136	3.3255541905415753	0.16384	0.256	0.0	-0.6642317206924142	28.871580831273896	23.0
0.23991999999999997	0.0005153791614737391	0.024613366310328722	20.613479704951718	3.6274801336571687	0.18432	0.28672000000000003	0.0	-0.8356440527623297	32.31812268181959	24.0
0.24991666666666665	0.0004618213599545688	0.02507518767028329	23.21118882166684	4.0136260869287135	0.2048	0.31744	0.0	-1.0744751993719015	35.986353597001674	25.0
0.25991333333333333	0.0004070433640302749	0.02548223103431356	26.646549810661906	4.524803094016464	0.23552	0.36864	0.0	-1.4218358566568028	39.8710231125672	26.0
0.26991	0.0003509258059992272	0.02583315684031279	31.41332782614795	5.234399886466571	0.28672000000000003	0.43008	0.0	-1.9623255104508786	44.407335818087965	27.0
0.27990666666666664	0.0002932115824883262	0.026126368422801107	38.518690805232815	6.292313405729603	0.34816	0.512	0.0	-2.911126405545	52.221180796103255	28.0
0.2899033333333333	0.00023304991349404024	0.026359418336295147	50.58078184916503	8.08930172406135	0.45056	0.65536	0.0	-5.073099056860276	78.34467943850757	29.0
0.2999	0.0001587394503194858	0.026518157786614628	91.50073157236571	14.196203062031366	0.8192	1.18784	0.0	-22.877494823329336	426.2196376953631	30.0
0.2999	0.0	0.026518157786614628	91.50073157236571	14.196203062031366	0.8192	1.18784	0.0	-22.877494823329055	426.2196376953503	31.0
0.30989666666666665	0.00010502523720140873	0.026623183023816034	101.28257736583116	15.725682730373695	0.90112	1.31072	0.0	-1.7474686449768086	31.365401199747918	32.0
0.3198933333333333	9.911539352957488e-5	0.026722298417345604	100.65667445479126	15.71406860171009	0.90112	1.26976	0.0	0.24063141701000776	47.35121992338804	33.0
