# t	global_u	local_u	bI	η	τs	τc	γI	Λ	∂Λ	idx
0.0	0.0	0.0	7.002398073616265	1.6684745123409386	0.06912	0.1024	0.0	3.6054621206638545e-15	-8.599974499823846e-13	0.0
0.09996666666666668	0.014035719256939373	0.014035719256939373	7.170524503210408	1.6918733881036707	0.06912	0.1024	0.0	0.0028172334917404515	0.015689610639020204	1.0
0.19993333333333335	0.013680452219943264	0.027716171476882635	7.368906961149151	1.7212185185316995	0.07168000000000001	0.10752	0.0	0.005062807689258391	0.006281651857100524	2.0
0.29990000000000006	0.013294158447564966	0.04101032992444759	7.591188693723537	1.7550044753331842	0.07424	0.11264	0.0	0.00644489917115701	0.002007108947650074	3.0
0.3998666666666667	0.012889362074609077	0.05389969199905667	7.836488483430504	1.792930961799592	0.07680000000000001	0.11264	0.0	0.007400319426597757	0.0016221933844458019	4.0
0.49983333333333335	0.012471062757944164	0.06637075475700084	8.106104337738103	1.835183375124498	0.07936	0.11776	0.0	0.008180000393409043	0.003488846285388318	5.0
0.5998000000000001	0.012041352466370314	0.07841210722337114	8.402625798279043	1.8822234490680867	0.07936	0.12288000000000002	0.0	0.00890739879641204	0.006828507240347771	6.0
0.6997666666666668	0.011601072504231185	0.0900131797276023	8.72963874648006	1.9347198444032552	0.08192	0.128	0.0	0.009643650050544534	0.011371474986188216	7.0
0.7997333333333334	0.011150519609327144	0.10116369933692944	9.091697954984083	1.9935388726615324	0.08704	0.13312000000000002	0.0	0.010420783711928942	0.017117469994850348	8.0
0.8997	0.01068975889377215	0.11185345823070164	9.494451920745846	2.059768253182089	0.08704	0.13824	0.0	0.011256960819479	0.02422787604933541	9.0
0.9996666666666667	0.010218768853944581	0.12207222708464623	9.944882706693292	2.1347654444299486	0.09216	0.14336000000000002	0.0	0.012163070855619167	0.03298867661732109	10.0
1.0996333333333335	0.009737513957014953	0.13180974104166115	10.451664716750107	2.220230843701536	0.09728	0.14848	0.0	0.013145095595898873	0.04381033573204375	11.0
1.1996000000000002	0.009245986424396306	0.14105572746605746	11.025671677390001	2.318311867246427	0.1024	0.15872	0.0	0.014204074595626835	0.05725047328695452	12.0
1.2995666666666668	0.008744236131377581	0.14979996359743508	11.6806889599774	2.431749539514854	0.10752	0.16384	0.0	0.015334219030548914	0.07405545247787336	13.0
1.3995333333333335	0.008232397423599859	0.158032361021035	12.434424187073432	2.564086659947473	0.11264	0.17408	0.0	0.016518951887472197	0.09522296727021787	14.0
1.4995	0.007710717836832288	0.16574307885786724	13.309964369027801	2.7199680692267814	0.12288000000000002	0.18432	0.0	0.01772397425209104	0.12209262063849657	15.0
1.5994666666666668	0.007179592750014245	0.17292267160788147	14.337920975835639	2.905582479360423	0.128	0.2048	0.0	0.018885556115268553	0.15647741164203469	16.0
1.6994333333333336	0.006639608540653598	0.17956228014853504	15.559663487104428	3.1293278551868173	0.13824	0.21504	0.0	0.01989074376715139	0.20085799838814217	17.0
1.7994	0.006091598039770767	0.18565387818830578	17.03232794329796	3.402840636107006	0.15360000000000001	0.23552	0.0	0.020543413486613184	0.258675530113957	18.0
1.8993666666666669	0.005536713663659371	0.1911905918519652	18.83681678430173	3.742636998008387	0.16384	0.256	0.0	0.020504779572721787	0.33478031051830837	19.0
1.9993333333333334	0.004976525035373417	0.1961671168873386	21.091035326081702	4.172823540008667	0.18432	0.28672000000000003	0.0	0.01918630788914198	0.43612597092526184	20.0
2.0993000000000004	0.004413151817961198	0.20058026870529974	23.972693686974942	4.7297591158981	0.2048	0.32768	0.0	0.015550779473575865	0.5728480509587062	21.0
2.199266666666667	0.0038494481889745566	0.20442971689427436	27.76046798255364	5.47045861362417	0.23552	0.36864	0.0	0.007728691463299971	0.7599461415643903	22.0
