# τ	Fs	F	Δζ	ΔG	Δr²
0.0	1.0	1.0	991.6730588258381	98.35290128428663	0.0
3.125e-7	0.9999838611727643	0.9999884029700526	991.2048011081832	98.30561931475971	3.125e-7
6.25e-7	0.9999677240202967	0.999976807090888	990.7369282991785	98.25837696013787	6.249515784639246e-7
9.375000000000001e-7	0.9999515899553942	0.9999652133777236	990.2694459365398	98.21117472017914	9.373063670868554e-7
1.25e-6	0.9999354589762554	0.9999536218292847	989.8023536296391	98.1640125542232	1.2495644340527564e-6
1.5625e-6	0.9999193310809562	0.9999420324442089	989.3356509880582	98.11689042164004	1.5617258549773557e-6
1.8750000000000003e-6	0.9999032062675747	0.999930445221135	988.8693376218015	98.06980828184469	1.8737907054018727e-6
2.1875000000000002e-6	0.9998870845341904	0.9999188601587027	988.4034131413067	98.02276609429725	2.185759060791939e-6
2.5e-6	0.9998709658788848	0.9999072772555533	987.9378771574382	97.97576381850281	2.4976309965376828e-6
2.8125e-6	0.999854850299741	0.9998956965103292	987.4727292814854	97.9288014140113	2.8094065879538125e-6
3.125e-6	0.9998387377948437	0.9998841179216741	987.0079691251684	97.8818788404177	3.1210859102797017e-6
3.4375e-6	0.9998226283622794	0.9998725414882326	986.5435963006316	97.83499605736162	3.4326690386794728e-6
3.7500000000000005e-6	0.9998065220001365	0.9998609672086508	986.0796104204439	97.78815302452753	3.744156048242081e-6
4.0625000000000005e-6	0.9997904187065051	0.9998493950815762	985.6160110976042	97.74134970164468	4.0555470139813975e-6
4.3750000000000005e-6	0.9997743184794767	0.9998378251056573	985.1527979455315	97.69458604848685	4.366842010836295e-6
4.6875000000000004e-6	0.9997582213171449	0.9998262572795438	984.6899705780713	97.64786202487255	4.67804111367073e-6
5.0e-6	0.9997421272176047	0.9998146916018866	984.2275286094941	97.60117759066475	4.989144397273826e-6
5.3125e-6	0.9997260381303035	0.9998031294561456	983.7655416419756	97.55453981635074	5.300088214407361e-6
5.625e-6	0.9997099527508596	0.9997915699166516	983.303962489816	97.50794390674844	5.610915188198342e-6
5.9375e-6	0.9996938706431868	0.9997800126739343	982.842775173157	97.46138823732153	5.921639577420422e-6
6.25e-6	0.9996777916606508	0.9997684576239354	982.3819741112633	97.41487224011908	6.232266185035561e-6
6.5625e-6	0.9996617157531091	0.9997569047310728	981.9215571890223	97.36839569930606	6.542796661693078e-6
6.875e-6	0.9996456429025851	0.9997453539825931	981.4615234464609	97.32195851641282	6.853231607113348e-6
7.1875e-6	0.9996295731018279	0.9997338053733524	981.0018723088226	97.27556063210875	7.163571270621502e-6
7.500000000000001e-6	0.9996135063471604	0.9997222589007453	980.5426033299926	97.22920200013502	7.473815784682887e-6
7.8125e-6	0.9995974426361008	0.9997107145630121	980.083716107009	97.182882578618	7.783965242756315e-6
8.125000000000001e-6	0.9995813819665648	0.999699172358677	979.6252102515629	97.1366023271747	8.094019725247886e-6
8.4375e-6	0.9995653243366037	0.9996876322863593	979.1670853805094	97.09036120594814	8.403979308163212e-6
8.750000000000001e-6	0.9995492697443127	0.9996760943447103	978.7093411127062	97.04415917528581	8.713844065991844e-6
9.0625e-6	0.9995332181878047	0.9996645585323937	978.2519770679481	96.99799619563261	9.023614072668897e-6
9.375000000000001e-6	0.9995171696651994	0.9996530248480782	977.7949928666284	96.95187222749502	9.333289401895682e-6
9.6875e-6	0.9995011241746194	0.9996414932904336	977.338388129612	96.90578723142922	9.642870127246653e-6
1.0e-5	0.9994850817141894	0.9996299638581315	976.8821624781984	96.859741168037	9.95235632220511e-6
1.0625e-5	0.9994530058737979	0.9996069113624898	975.970846784371	96.76776566799039	1.0571045511959226e-5
1.125e-5	0.9994209421307246	0.9995838673517329	975.0610428545995	96.67594542238618	1.1189357492241892e-5
1.1875e-5	0.999388890470585	0.9995608318156732	974.1527477044802	96.58428012072385	1.1807292826477258e-5
1.25e-5	0.9993568508786518	0.9995378047438827	973.2459583360734	96.49276945112292	1.2424852091400316e-5
1.3125e-5	0.9993248233401004	0.999514786125863	972.3406717513129	96.40141310170405	1.3042035867440552e-5
1.375e-5	0.9992928078400939	0.999491775951106	971.4368849564727	96.31021076104864	1.3658844735455492e-5
1.4375e-5	0.999260804363806	0.9994687742091136	970.534594963641	96.21916211835025	1.4275279275705624e-5
1.5000000000000002e-5	0.9992288128964345	0.9994457808894027	969.6337987911986	96.1282668634646	1.4891340067451956e-5
1.5625e-5	0.9991968334232008	0.999422795981508	968.7344934639693	96.03752468692454	1.5507027688885902e-5
1.6250000000000002e-5	0.9991648659293524	0.9993998194749822	967.8366760132678	95.94693527994453	1.6122342717045338e-5
1.6875e-5	0.9991329104001633	0.9993768513593976	966.9403434768896	95.8564983344205	1.6737285727850487e-5
1.7500000000000002e-5	0.9991009668209344	0.9993538916243448	966.0454928991128	95.76621354292928	1.735185729605549e-5
1.8125e-5	0.9990690351769913	0.9993309402594326	965.15212133068	95.67608059872694	1.7966057995295998e-5
1.8750000000000002e-5	0.9990371154536871	0.9993079972542895	964.260225828786	95.58609919574745	1.857988839804473e-5
1.9375e-5	0.9990052076364007	0.9992850625985618	963.3698034570625	95.49626902860086	1.9193349075660275e-5
2.0e-5	0.9989733117105379	0.9992621362819141	962.4808512855601	95.40658979257216	1.980644059834319e-5
2.125e-5	0.9989095554555593	0.9992163086109649	960.7073448138007	95.2276827911672	2.1031519206703292e-5
2.25e-5	0.9988458465854565	0.9991705141682972	958.9396838055535	95.04937583968682	2.225512825623554e-5
2.375e-5	0.9987821849887137	0.9991247528749458	957.1778452850865	94.87166654864319	2.3477272099575435e-5
2.5e-5	0.9987185705513661	0.9990790246502114	955.4218062217458	94.69455252310766	2.4697955183504138e-5
2.625e-5	0.9986550031588871	0.9990333294129994	953.671543633654	94.51803137338644	2.5917181974823894e-5
2.75e-5	0.9985914826968537	0.9989876670822886	951.9270346220458	94.34210071855175	2.713495693471411e-5
2.875e-5	0.9985280090511311	0.9989420375772627	950.1882563822704	94.16675818757426	2.8351284511207993e-5
3.0000000000000004e-5	0.9984645821079685	0.9988964408173784	948.4551862072566	93.99200141967768	2.9566169135762116e-5
3.125e-5	0.9984012017539955	0.9988508767223618	946.7278014882568	93.81782806441393	3.077961522313579e-5
3.2500000000000004e-5	0.9983378678762536	0.9988053452122319	945.0060797148835	93.64423578166635	3.199162717043312e-5
3.375e-5	0.998274580362171	0.9987598462072829	943.2899984747286	93.47122224160822	3.3202209357801926e-5
3.5000000000000004e-5	0.9982113390995869	0.9987143796281017	941.5795354530263	93.2987851246672	3.441136614775308e-5
3.625e-5	0.9981481439767279	0.9986689453955475	939.8746684321377	93.12692212147148	3.561910188594706e-5
3.7500000000000003e-5	0.9980849948822273	0.9986235434307719	938.1753752911917	92.95563093281035	3.682542090054627e-5
3.875e-5	0.9980218917051014	0.9985781736551964	936.4816340055544	92.78490926957937	3.803032750300789e-5
4.0e-5	0.9979588343347724	0.998532835990531	934.7934226464666	92.61475485274093	3.9233825987442155e-5
4.25e-5	0.9978328564294779	0.9984422565797433	931.433494728163	92.2761378960556	4.163662130508756e-5
4.5e-5	0.9977070603873063	0.9983518046468541	928.0954233041548	91.93976257497033	4.4033837067715134e-5
4.75e-5	0.9975814453700473	0.9982614795984315	924.779038108423	91.60561119564947	4.642550576133697e-5
5.0e-5	0.9974560105240986	0.9981712808301639	921.4841691906324	91.27366609986505	4.881166044671096e-5
5.25e-5	0.9973307549944934	0.998081207736784	918.2106476863029	90.94390974421059	5.119233420974542e-5
5.5e-5	0.9972056779300835	0.9979912597157444	914.958306065535	90.61632472563302	5.356755996473575e-5
5.75e-5	0.9970807784846984	0.997901436168034	911.7269782050508	90.29089378881851	5.5937370405113106e-5
6.000000000000001e-5	0.9969560558180339	0.9978117364988088	908.5164994049621	89.9675998278625	5.830179797370646e-5
6.25e-5	0.9968315090953841	0.9977221601171992	905.3267063838745	89.64642588574348	6.0660874869051924e-5
6.500000000000001e-5	0.9967071374880488	0.997632706436602	902.1574372702307	89.32735515337875	6.30146330342945e-5
6.75e-5	0.9965829401729123	0.9975433748743783	899.0085315891562	89.0103709682489	6.536310416955656e-5
7.000000000000001e-5	0.9964589163327928	0.9974541648521065	895.8798302511944	88.6954568131871	6.77063197229644e-5
7.25e-5	0.9963350651560098	0.9973650757952675	892.7711755384772	88.38259631493449	7.004431090356837e-5
7.500000000000001e-5	0.9962113858367233	0.9972761071334934	889.6824110933776	88.07177324292186	7.23771086726559e-5
7.75e-5	0.9960878775745058	0.9971872583002569	886.6133819048323	87.76297150784168	7.47047437566118e-5
8.0e-5	0.9959645395746763	0.9970985287331141	883.5639342971848	87.45617516045051	7.70272466383131e-5
8.5e-5	0.9957183701908877	0.9969214244450605	877.5231222194204	86.84853003100874	8.16570155703535e-5
9.0e-5	0.9954728721359505	0.9967447903418221	871.5588092280724	86.2487168689181	8.626662779385723e-5
9.5e-5	0.9952280394781259	0.9965686222255193	865.6698251290572	85.65661426324324	9.085630993017145e-5
0.0001	0.9949838662180197	0.9963929158506627	859.855011614443	85.07210206653302	9.542629087598618e-5
0.000105	0.9947403463847704	0.9962176669921109	854.1132274472142	84.49506192679067	9.997679805102483e-5
0.00011	0.994497474075094	0.9960428714727902	848.443349965805	83.925377440769	0.00010450805596763575
0.000115	0.9942552434576725	0.9958685251666982	842.844275324989	83.36293417788472	0.0001090202860091949
0.00012000000000000002	0.9940136487814583	0.9956946240048704	837.314918369113	82.80761966596373	0.00011351370618093932
0.000125	0.9937726843699694	0.9955211639712453	831.8542123414684	82.25932336059692	0.00011798853127751623
0.00013000000000000002	0.9935323446261234	0.9953481411061751	826.4611085893379	81.71793661366092	0.00012244497276608853
0.000135	0.993292624025539	0.995175551501586	821.1345762266593	81.18335263791924	0.00012688323899291468
0.00014000000000000001	0.9930535171209316	0.9950033913041815	815.873601831332	80.65546647479668	0.00013130353508180548
0.000145	0.9928150185354296	0.9948316567106126	810.6771891140386	80.13417495965278	0.00013570606314082151
0.00015000000000000001	0.992577122966875	0.9946603439706108	805.5443586250303	79.61937669057633	0.00014009102216306951
0.000155	0.992339825181259	0.9944894493822479	800.4741474344855	79.11097199488097	0.00014445860822929514
0.00016	0.992103120016965	0.9943189692950265	795.465608850256	78.60886289907089	0.00014880901440959
0.00017	0.9916314608710378	0.9939792337571657	785.6295211861407	77.62311508049497	0.0001574592820269369
0.00018	0.9911621100634801	0.9936411122763169	776.0290714819513	76.66140641714449	0.00016604314481992157
0.00019	0.9906950301520095	0.9933045783768922	766.6573179473208	75.72301903939501	0.0001745619918686733
0.0002	0.9902301837524307	0.9929696056280856	757.5074994367895	74.80725407051779	0.00018301720619152704
0.00021	0.9897675340908642	0.9926361680326623	748.5730621172108	73.91343433926745	0.00019141014343972178
0.00022	0.9893070452731312	0.9923042402186533	739.8476633309217	73.04090474929033	0.00019974212275574192
0.00023	0.9888486822522801	0.9919737974148923	731.3251675414188	72.18903184362834	0.0002080144274410662
0.00024000000000000003	0.9883924109004516	0.9916448155030707	722.9996404233333	71.35720317483371	0.00021622830320049927
0.00025	0.9879381979152035	0.9913172709500607	714.8653419639833	70.54482658004581	0.00022438496112143117
0.00026000000000000003	0.9874860108687633	0.9909911408439624	706.9167199540204	69.7513294917959	0.00023248557672874058
0.00027	0.987035818111355	0.9906664028243531	699.1484032435288	68.97615823070824	0.0002405312930844584
0.00028000000000000003	0.9865875888173194	0.9903430351160928	691.5551955969966	68.21877735552182	0.00024852321992105343
0.00029	0.9861412928917449	0.9900210164619488	684.1320693956878	67.47866900312859	0.00025646243662429504
0.00030000000000000003	0.9856969010155961	0.9897003261556773	676.8741599293586	66.75533228506708	0.0002643499913661445
0.00031	0.9852543845561649	0.9893809439773876	669.7767595445728	66.04828267471798	0.0002721869039516985
0.00032	0.9848137156114273	0.9890628502260483	662.8353123510876	65.35705144786239	0.00027997416494566477
0.00034	0.9839377801068665	0.9884304290803769	649.4013095494599	64.02009540916987	0.00029540467247346144
0.00036	0.9830689078095001	0.9878029309222309	636.5397115812085	62.7411288263209	0.00031064807536540956
0.00038	0.9822069058332232	0.9871802196171913	624.2193818879663	61.516953556997386	0.00032571110772756717
0.0004	0.9813515858628269	0.9865621623009827	612.410890365233	60.344549284456306	0.0003406003046223012
0.00042	0.9805027661837962	0.9859486307889967	601.0865558275285	59.22107749132266	0.00035532192615001055
0.00044	0.9796602732251035	0.9853395026800057	590.2203829040002	58.14387463323898	0.00036988191316341594
0.00046	0.9788239406235675	0.9847346606758697	579.7879643612571	57.11044187680176	0.0003842859170905739
0.00048000000000000007	0.9779936097379001	0.9841339929592363	569.7663827808478	56.11843474948099	0.0003985392914430241
0.0005	0.9771691284794176	0.9835373923498143	560.1341116987418	55.165652814205615	0.00041264712990470953
0.0005200000000000001	0.9763503517120123	0.9829447566010489	550.8709260142213	54.25003026488249	0.0004266142610118955
0.00054	0.9755371401453394	0.9823559876016449	541.9578148674856	53.36962684441157	0.00044044528393835235
0.0005600000000000001	0.9747293607202593	0.9817709916614072	533.3769037115524	52.522619675106874	0.0004541445628739974
0.00058	0.9739268855887814	0.9811896787750365	525.1113786482825	51.70729538343847	0.0004677162596768103
0.0006000000000000001	0.9731295924937442	0.9806119629033231	517.1454189669493	50.92204303578361	0.0004811643277285594
0.00062	0.9723373638303558	0.9800377612954957	509.46413148790293	50.165347315347766	0.0004944925416762261
0.00064	0.9715500870192185	0.9794669947651534	502.0534921490802	49.435782412309344	0.0005077044908791259
0.00068	0.969989850037611	0.9783353882539059	487.9878797556837	48.05233457547295	0.0005337964721549557
0.00072	0.9684481519227306	0.9772166303501577	474.855467175228	46.76224681459597	0.0005594631339893592
0.00076	0.9669242618369237	0.9761102074757574	462.5711445634241	45.556893787401016	0.0005847270530907357
0.0008	0.9654174886649026	0.9750156343649751	451.0583731516225	44.42853039051969	0.000609609312163188
0.00084	0.9639271809399136	0.9739324537543878	440.2486259123668	43.370232422236825	0.0006341295111022883
0.00088	0.9624527337411019	0.9728602413791372	430.08060061038947	42.37581433916151	0.0006583056176244542
0.00092	0.9609935790869982	0.971798599011862	420.4994022512176	41.43974478867043	0.0006821542732066683
0.0009600000000000001	0.9595491891075087	0.9707471568374682	411.4558190257757	40.557071615529445	0.0007056907487401835
0.001	0.9581190667857085	0.9697055667633179	402.90565682484487	39.72335344004901	0.0007289292340522012
0.0010400000000000001	0.9567027487340802	0.9686735045063033	394.8091737934093	38.93460128804032	0.0007518827954744137
0.00108	0.955299797146953	0.9676506637744989	387.13056531930687	38.187225824900274	0.0007745636232591726
0.0011200000000000001	0.953909802490356	0.9666367582835356	379.8375295091653	37.477992621563686	0.0007969829835354144
0.00116	0.9525323765592955	0.9656315167321653	372.9008695948761	36.803981554832085	0.000819151428388494
0.0012000000000000001	0.9511671550725446	0.9646346847422641	366.2941594656997	36.162552462296986	0.000841078744329199
0.00124	0.9498137916600402	0.9636460205031024	359.993435512799	35.55131377994272	0.0008627741316106684
0.00128	0.9484719603353837	0.9626652966164319	353.97693811763554	34.968096062169344	0.0008842461514823449
0.00136	0.945821427942392	0.9607266496906453	342.7131657673579	33.87742360207544	0.0009265569334672459
0.00144	0.9432134685666249	0.958817287083856	332.37055954477853	32.87736871311801	0.0009680650829657686
0.00152	0.9406460486903491	0.9569357923232819	322.83498325390707	31.956595534148526	0.001008821821911463
0.0016	0.9381172986959881	0.955080865391161	314.0094725386176	31.105488980339725	0.0010488732171584753
0.00168	0.9356254792691764	0.9532512973770267	305.8117344056251	30.315901224905854	0.0010882613507659517
