# τ	Fs	F	Δζ	ΔG	Δr²
0.0	1.0	1.0	1236.7449179089208	121.84641410922399	0.0
3.125e-7	0.9999838611727643	0.9999884951316543	1236.1334944063517	121.78828437847349	3.125e-7
6.25e-7	0.9999677243698138	0.9999769916530457	1235.5225919649233	121.73020217817198	6.249396120645553e-7
9.375000000000001e-7	0.9999515913529743	0.9999654908201379	1234.9122196086028	121.67216830670888	9.372585196369962e-7
1.25e-6	0.9999354621198072	0.9999539926312173	1234.3023767863524	121.61418271611981	1.249456817358779e-6
1.5625e-6	0.9999193366676838	0.9999424970844348	1233.693062947295	121.55624535846358	1.5615346114339075e-6
1.8750000000000003e-6	0.9999032149939779	0.9999310041779431	1233.0842775411807	121.49835618585111	1.8734920079528465e-6
2.1875000000000002e-6	0.9998870970960658	0.9999195139098964	1232.4760200183882	121.44051515044565	2.185329112890403e-6
2.5e-6	0.9998709829713264	0.9999080262784509	1231.8682898299262	121.38272220446242	2.4970460321058644e-6
2.8125e-6	0.9998548726171409	0.9998965412817644	1231.26108642743	121.32497730016883	2.8086428713431376e-6
3.125e-6	0.9998387660308933	0.9998850589179967	1230.6544092631614	121.26728038988423	3.120119736230887e-6
3.4375e-6	0.9998226632099699	0.9998735791853094	1230.0482577900084	121.20963142597988	3.431476732282672e-6
3.7500000000000005e-6	0.9998065641517598	0.9998621020818655	1229.4426314614836	121.1520303608789	3.742713964897086e-6
4.0625000000000005e-6	0.9997904688536543	0.9998506276058302	1228.8375297317252	121.09447714705631	4.053831539357894e-6
4.3750000000000005e-6	0.9997743773130474	0.9998391557553703	1228.2329520554954	121.03697173703877	4.36482956083417e-6
4.6875000000000004e-6	0.9997582895273356	0.9998276865286542	1227.6288978881785	120.97951408340475	4.675708134380433e-6
5.0e-6	0.9997422054939178	0.9998162199238524	1227.025366685778	120.92210413878422	4.986467364936787e-6
5.3125e-6	0.9997261276198055	0.9998047576393072	1226.4224543986218	120.86475061664123	5.297028017574366e-6
5.625e-6	0.999710054293787	0.9997932985381937	1225.8200959517142	120.80744761149775	5.6074431870413445e-6
5.9375e-6	0.9996939849770239	0.9997818422403273	1225.2182692990057	120.75019312400113	5.917730643419908e-6
6.25e-6	0.9996779194881663	0.9997703886177575	1224.616966733499	120.69298645649269	6.227896380309272e-6
6.5625e-6	0.9996618577650368	0.9997589376266193	1224.0161853268555	120.6358273451187	6.537942465232475e-6
6.875e-6	0.9996457997851877	0.9997474892510798	1223.4159237435479	120.57871567061898	6.8478696567762305e-6
7.1875e-6	0.9996297455394174	0.9997360434846522	1222.8161811792372	120.52165136195104	7.15767827708348e-6
7.500000000000001e-6	0.9996136950229411	0.9997246003239662	1222.2169570070034	120.46463436417443	7.4673685027218476e-6
7.8125e-6	0.9995976482324479	0.9997131597666908	1221.6182506594603	120.40766462774828	7.776940461652378e-6
8.125000000000001e-6	0.9995816051651204	0.9997017218108449	1221.020061589465	120.3507421049653	8.086394265556706e-6
8.4375e-6	0.9995655658183079	0.9996902864545621	1220.4223892570324	120.2938667487629	8.395730020614273e-6
8.750000000000001e-6	0.9995495301894163	0.9996788536960183	1219.8252331249691	120.23703851232725	8.704947831095272e-6
9.0625e-6	0.9995334982758712	0.9996674235334029	1219.2285926574216	120.1802573489615	9.014047800558559e-6
9.375000000000001e-6	0.9995174700751068	0.999655995964911	1218.6324673193856	120.12352321204125	9.323030032251063e-6
9.6875e-6	0.9995014455845636	0.9996445709887416	1218.0368565765523	120.06683605500032	9.631894629241075e-6
1.0e-5	0.9994854248016833	0.999633148603095	1217.4417598952443	120.01019583132556	9.940641694462725e-6
1.0625e-5	0.9994533943453028	0.9996103115937992	1216.2531063922797	119.89705598148575	1.0557783777241797e-5
1.125e-5	0.9994213786878265	0.9995874849242652	1215.066502683124	119.78410330270464	1.1174457010328158e-5
1.1875e-5	0.9993893778096403	0.9995646685806967	1213.8819445635677	119.67133742845625	1.1790662182628528e-5
1.25e-5	0.9993573916906663	0.99954186254897	1212.6994278102582	119.55875799051594	1.2406400101558717e-5
1.3125e-5	0.9993254203106968	0.9995190668148713	1211.5189481998955	119.44636462062746	1.3021671579561618e-5
1.375e-5	0.9992934636495067	0.9994962813641745	1210.3405015156175	119.33415695105782	1.3636477429540829e-5
1.4375e-5	0.9992615216868906	0.9994735061826666	1209.1640835490962	119.22213461477986	1.425081846341533e-5
1.5000000000000002e-5	0.9992295944026778	0.9994507412561598	1207.98969010125	119.11029724553313	1.4864695491565772e-5
1.5625e-5	0.9991976817767313	0.9994279865704903	1206.8173169824286	118.99864447784164	1.5478109322727232e-5
1.6250000000000002e-5	0.9991657837889547	0.9994052421115214	1205.6469600124906	118.88717594701956	1.6091060763881752e-5
1.6875e-5	0.9991339004192877	0.9993825078651438	1204.4786150207951	118.7758912891712	1.6703550620299707e-5
1.7500000000000002e-5	0.9991020316477087	0.9993597838172759	1203.3122778461927	118.6647901411905	1.7315579695482032e-5
1.8125e-5	0.9990701774542358	0.9993370699538611	1202.1479443369988	118.55387214075859	1.792714879121803e-5
1.8750000000000002e-5	0.9990383378189247	0.999314366260871	1200.9856103509849	118.44313692634326	1.853825870753316e-5
1.9375e-5	0.999006512721868	0.9992916727243034	1199.8252717553362	118.33258413719577	1.9148910242748543e-5
2.0e-5	0.998974702143198	0.9992689893301837	1198.6669244266504	118.22221341335049	1.9759104193429548e-5
