# t temperature Smax
0.0	3.0	2.4308263818377545
599.8	2.94002	2.443645322970397
1199.6	2.88004	2.4568220295595644
1799.3999999999999	2.82006	2.470374036006039
2399.2	2.76008	2.4843201236294044
2999.0	2.7001	2.4986804381796026
3598.7999999999997	2.64012	2.5134766212676003
4198.599999999999	2.58014	2.528731957717091
4798.4	2.52016	2.544471541178976
5398.2	2.4601800000000003	2.5607224607603505
5998.0	2.4002	2.577514011910651
6597.799999999999	2.34022	2.5948779354015414
7197.599999999999	2.28024	2.6128486889569884
7797.4	2.22026	2.631463756971113
8397.199999999999	2.16028	2.650764004824008
8997.0	2.1003	2.6707940856341676
9596.8	2.04032	2.6916029089256344
10196.599999999999	1.98034	2.7132441827300475
10796.4	1.92036	2.7357770432030515
11396.199999999999	1.8603800000000001	2.759266789057936
11996.0	1.8004	2.783785742210702
12595.8	1.74042	2.809414261256646
13195.599999999999	1.6804400000000002	2.8362419411300466
13795.4	1.62046	2.864369041028868
14395.199999999999	1.56048	2.8939081941171625
14994.999999999998	1.5005000000000002	2.9249864676138246
15594.8	1.44052	2.9577478620083957
16194.599999999999	1.38054	2.992356365279092
16794.399999999998	1.3205600000000002	3.0289997149699297
17394.199999999997	1.2605800000000003	3.0678940720050303
17994.0	1.2006	3.1092898814423817
18593.8	1.14062	3.1534792965042877
19193.6	1.08064	3.2008056878988826
19793.399999999998	1.0206600000000001	3.251675973873715
20393.199999999997	0.96068	3.3065768250914687
20993.0	0.9007000000000001	3.3660962841410136
21592.8	0.8407200000000001	3.4309530972251263
22192.6	0.7807400000000002	3.502037268648953
22792.399999999998	0.7207600000000003	3.580467348312197
23392.199999999997	0.6607800000000004	3.667673369697274
23992.0	0.6008	3.7655203873195866
24591.8	0.5408200000000001	3.876498722225951
25191.6	0.48084000000000016	4.004028775037554
25791.399999999998	0.42086000000000023	4.152973382893545
26391.199999999997	0.3608800000000003	4.3305516686334835
26990.999999999996	0.3009000000000004	4.548096816072228
27590.8	0.24092000000000002	4.753627518419351
28190.6	0.1809400000000001	4.762235547752221
28790.399999999998	0.12096000000000018	4.762438654899825
29390.199999999997	0.060980000000000256	4.762476939791549
29989.999999999996	0.001000000000000334	4.762488255928346
29990.000000999997	0.0009999999000003257	4.762488255928352
29990.00000158489	0.0009999998415111122	4.762488255928355
29990.000002511882	0.0009999997488114865	4.762488255928361
29990.00000398107	0.000999999601893009	4.7624882559283686
29990.00000630957	0.0009999993690428255	4.762488255928381
29990.000009999996	0.0009999990000002512	4.762488255928402
29990.000015848927	0.0009999984151072283	4.762488255928435
29990.00002511886	0.0009999974881136353	4.762488255928487
29990.000039810715	0.0009999960189284174	4.7624882559285675
29990.00006309573	0.0009999936904270257	4.762488255928698
29990.000099999997	0.0009999899999999506	4.762488255928905
29990.000158489314	0.0009999841510683893	4.76248825592923
29990.000251188638	0.000999974881136012	4.762488255929747
29990.000398107168	0.0009999601892829446	4.762488255930567
29990.00063095734	0.000999936904265919	4.762488255931864
29990.000999999997	0.0009999000000000535	4.762488255933923
29990.001584893187	0.0009998415106813319	4.762488255937185
29990.00251188643	0.0009997488113571151	4.762488255942354
29990.003981071703	0.0009996018928295491	4.762488255950546
29990.00630957344	0.00099936904265574	4.7624882559635315
29990.009999999995	0.0009990000000001942	4.762488255984111
29990.015848931922	0.000999	4.762488256016726
29990.025118864312	0.000999	4.762488256068419
29990.03981071705	0.000999	4.762488256150345
29990.063095734444	0.000999	4.762488256280184
29990.099999999995	0.000999	4.762488256485959
29990.15848931924	0.000999	4.762488256812067
29990.251188643146	0.000999	4.762488257328863
29990.39810717055	0.000999	4.762488258147801
29990.630957344478	0.000999	4.762488259445403
29990.999999999996	0.000999	4.762488261501144
29991.58489319246	0.000999	4.762488264757216
29992.511886431505	0.000999	4.7624882699125815
29993.98107170553	0.000999	4.762488278070344
29996.3095734448	0.000999	4.762488290967132
29999.999999999996	0.000999	4.76248831132611
30005.848931924607	0.000999	4.762488343390705
30015.118864315093	0.000999	4.76248839370703
30029.810717055345	0.000999	4.762488472211688
30053.095734448016	0.000999	4.762488593596449
30089.999999999996	0.000999	4.762488778663402
30148.489319246106	0.000999	4.7624890547634875
30241.188643150956	0.000999	4.762489453305219
30388.107170553492	0.000999	4.762490001089884
30620.95734448019	0.000999	4.7624907031192665
30989.999999999996	0.000999	4.762491521874695
31574.893192461106	0.000999	4.762492372018211
32501.886431509578	0.000999	4.762493150368446
33971.07170553497	0.000999	4.762493785679729
36299.573444801936	0.000999	4.762494261598727
39990.0	0.000999	4.762494599767918
45838.931924611104	0.000999	4.7624948334309005
55108.864315095816	0.000999	4.762494992726781
69800.71705534968	0.000999	4.762495100663794
93085.73444801942	0.000999	4.762495173986513
129990.0	0.000999	4.762495227399593
188479.3192461111	0.000999	4.762495272890461
