# t temperature Smax
0.0	3.0	2.4308263818377545
99.96666666666667	2.9000333333333335	2.4523889845387163
199.93333333333334	2.8000666666666665	2.474977979504759
299.9	2.7001	2.4986804381796026
399.8666666666667	2.6001333333333334	2.5235943187066296
499.83333333333337	2.5001666666666664	2.5498303001238254
599.8	2.4002	2.577514011910651
699.7666666666667	2.3002333333333334	2.6067887643165037
799.7333333333333	2.200266666666667	2.6378189188883208
899.7	2.1003	2.6707940856341676
999.6666666666667	2.0003333333333333	2.705934399172384
1099.6333333333334	1.9003666666666665	2.743497219966356
1199.6	1.8004	2.783785742210702
1299.5666666666666	1.7004333333333335	2.8271601890926363
1399.5333333333333	1.6004666666666667	2.8740525745828323
1499.5	1.5005	2.9249864676138246
1599.4666666666667	1.4005333333333332	2.980603910001937
1699.4333333333334	1.3005666666666666	3.04170279021355
1799.4	1.2006	3.1092898814423817
1899.3666666666668	1.1006333333333331	3.184658018735487
1999.3333333333335	1.0006666666666664	3.269501706726873
2099.3	0.9006999999999996	3.3660962841410136
2199.266666666667	0.8007333333333331	3.4775870470709473
2299.2333333333336	0.7007666666666665	3.6084792388473557
2399.2	0.6008	3.7655203873195866
2499.1666666666665	0.5008333333333335	3.959416854044358
2599.133333333333	0.4008666666666669	4.208533107609472
2699.1	0.30089999999999995	4.533332169333122
2799.0666666666666	0.2009333333333334	4.59386044833974
2899.0333333333333	0.10096666666666643	4.597189654178505
2999.0	0.0009999999999998899	4.597334608370568
2999.0	0.0009999999999998899	4.597334608370568
3098.9666666666667	0.10096466666666695	4.597342304737833
3198.9333333333334	0.20093133333333366	4.597345005749505
3298.9	0.3008980000000004	4.597344668015425
3398.866666666667	0.4008646666666671	4.5973413201255315
3498.8333333333335	0.5008313333333337	4.597333902516244
3598.8	0.6007980000000004	4.597319568403272
3698.7666666666664	0.7007646666666667	4.5972905609606265
3798.7333333333336	0.8007313333333338	4.597218999234535
3898.7	0.9006980000000001	4.596907070891856
3998.666666666667	1.0006646666666672	4.52159278470905
4098.633333333333	1.1006313333333335	3.184658018735487
4198.6	1.2005980000000007	3.1092898814423817
4298.566666666667	1.3005646666666668	3.04170279021355
4398.533333333333	1.4005313333333331	2.980603910001937
4498.5	1.5004980000000003	2.9249864676138246
4598.466666666667	1.6004646666666673	2.8740525745828323
4698.433333333333	1.7004313333333336	2.8271601890926363
4798.4	1.800398	2.783785742210702
4898.366666666667	1.9003646666666671	2.743497219966356
4998.333333333334	2.0003313333333343	2.705934399172384
5098.3	2.100298000000001	2.6707940856341676
5198.266666666666	2.200264666666667	2.6378189188883208
5298.233333333334	2.300231333333334	2.6067887643165037
5398.2	2.4001980000000005	2.577514011910651
5498.166666666666	2.5001646666666666	2.5498303001238254
5598.133333333333	2.6001313333333336	2.5235943187066296
5698.1	2.700098000000001	2.4986804381796026
5798.066666666667	2.800064666666667	2.474977979504759
5898.033333333333	2.900031333333333	2.4523889845387163
5998.0	2.9999980000000006	2.4308263818377545
5998.000001	2.9999980010000007	2.4308263818377545
5998.000001584893	2.9999980015848933	2.4308263818377545
5998.000002511886	2.9999980025118864	2.4308263818377545
5998.000003981072	2.9999980039810725	2.4308263818377545
5998.000006309573	2.9999980063095735	2.4308263818377545
5998.00001	2.99999801	2.4308263818377545
5998.000015848932	2.9999980158489326	2.4308263818377545
5998.000025118864	2.9999980251188645	2.4308263818377545
5998.000039810717	2.999998039810717	2.4308263818377545
5998.000063095735	2.999998063095735	2.4308263818377545
5998.0001	2.999998100000001	2.4308263818377545
5998.000158489319	2.9999981584893196	2.4308263818377545
5998.000251188643	2.999998251188644	2.4308263818377545
5998.00039810717	2.999998398107171	2.4308263818377545
5998.000630957345	2.999998630957345	2.4308263818377545
5998.001	2.9999990000000007	2.4308263818377545
5998.001584893193	2.999999584893193	2.4308263818377545
5998.002511886431	3.0	2.4308263818377545
5998.003981071705	3.0	2.4308263818377545
5998.006309573445	3.0	2.4308263818377545
5998.01	3.0	2.4308263818377545
5998.015848931925	3.0	2.4308263818377545
5998.025118864315	3.0	2.4308263818377545
5998.039810717055	3.0	2.4308263818377545
5998.063095734448	3.0	2.4308263818377545
5998.1	3.0	2.4308263818377545
5998.158489319246	3.0	2.4308263818377545
5998.251188643151	3.0	2.4308263818377545
5998.398107170554	3.0	2.4308263818377545
5998.6309573444805	3.0	2.4308263818377545
5999.0	3.0	2.4308263818377545
5999.584893192461	3.0	2.4308263818377545
6000.51188643151	3.0	2.4308263818377545
6001.981071705535	3.0	2.4308263818377545
6004.309573444802	3.0	2.4308263818377545
6008.0	3.0	2.4308263818377545
6013.848931924611	3.0	2.4308263818377545
6023.118864315095	3.0	2.4308263818377545
6037.810717055349	3.0	2.4308263818377545
6061.095734448019	3.0	2.4308263818377545
6098.0	3.0	2.4308263818377545
6156.489319246111	3.0	2.4308263818377545
6249.188643150958	3.0	2.4308263818377545
6396.107170553497	3.0	2.4308263818377545
6628.9573444801945	3.0	2.4308263818377545
6998.0	3.0	2.4308263818377545
7582.893192461111	3.0	2.4308263818377545
8509.886431509582	3.0	2.4308263818377545
9979.071705534969	3.0	2.4308263818377545
12307.573444801943	3.0	2.4308263818377545
15998.0	3.0	2.4308263818377545
21846.931924611108	3.0	2.4308263818377545
31116.86431509582	3.0	2.4308263818377545
45808.71705534969	3.0	2.4308263818377545
69093.73444801942	3.0	2.4308263818377545
105998.0	3.0	2.4308263818377545
164487.3192461111	3.0	2.4308263818377545
257186.6431509582	3.0	2.4308263818377545
404105.1705534969	3.0	2.4308263818377545
636955.3444801943	3.0	2.4308263818377545
